Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
SPRB,2025-11-13,12,2025-11-14,2025-11-17,105.6,105.298,1268.4671999999996,1262.312424,-6.154775999999629,-0.4852136499863491,3,trailing_stop,False
WOLF,2025-11-14,73,2025-11-17,2025-11-18,17.9,17.717499999999998,1308.0066999999997,1292.0841225,-15.922577499999761,-1.2173162033497054,1,trailing_stop,False
SPRB,2025-11-17,12,2025-11-18,2025-11-19,104.28,114.5225,1252.6113599999999,1372.89573,120.28437000000008,9.602688738189325,1,trailing_stop,False
SATS,2025-11-17,19,2025-11-18,2025-11-20,67.39,67.22200000000001,1281.69041,1275.9407820000001,-5.749627999999802,-0.44859725524510896,2,trailing_stop,False
WOLF,2025-11-18,75,2025-11-19,2025-11-20,17.62,17.242499999999996,1322.8214999999998,1291.8943124999998,-30.927187499999945,-2.3379713362687182,1,trailing_stop,False
SPRB,2025-11-19,11,2025-11-20,2025-11-21,111.0,109.25,1222.2209999999998,1200.54825,-21.672749999999724,-1.7732267732267548,1,trailing_stop,False
WOLF,2025-11-20,75,2025-11-21,2025-11-24,17.17,17.195,1289.0377500000002,1288.3353749999999,-0.702375000000302,-0.05448831890302319,3,trailing_stop,False
GH,2025-11-20,12,2025-11-21,2025-11-24,99.75,107.73,1198.197,1291.46724,93.27024000000006,7.784215784215798,3,take_profit,False
SPRB,2025-11-21,12,2025-11-24,2025-11-25,108.0,102.61899999999999,1297.2959999999998,1230.1965719999998,-67.09942799999999,-5.172252747252748,1,trailing_stop,False
WOLF,2025-11-24,73,2025-11-25,2025-11-26,18.12,19.5696,1324.0827599999998,1427.1522192000002,103.06945920000044,7.78421578421582,1,take_profit,False
BW,2025-11-24,236,2025-11-25,2025-11-26,5.78,6.242400000000001,1365.44408,1471.7331936000003,106.28911360000029,7.784215784215798,1,take_profit,False
SPRB,2025-11-25,11,2025-11-26,2025-11-28,107.13,104.5,1179.6084299999998,1148.3505,-31.25792999999976,-2.64985644431176,2,trailing_stop,False
