Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
DFDV,2025-06-04,1280,2025-06-05,2025-06-05,16.7,15.864999999999998,21397.375999999997,20286.892799999998,-1110.4831999999988,-5.189810189810185,0,trailing_stop,True
DFDV,2025-06-05,1433,2025-06-06,2025-06-06,14.81,14.0695,21243.952729999997,20141.431906499998,-1102.520823499999,-5.189810189810185,0,trailing_stop,True
ODD,2025-06-03,271,2025-06-04,2025-06-09,77.05,74.366,20901.430549999997,20133.032814000002,-768.3977359999953,-3.676292558836336,5,trailing_stop,False
DFDV,2025-06-06,990,2025-06-09,2025-06-09,20.73,19.6935,20543.2227,19477.068434999997,-1066.154265000001,-5.189810189810196,0,trailing_stop,True
ASST,2025-06-09,183,2025-06-10,2025-06-10,110.8,105.25999999999999,20296.676399999997,19243.31742,-1053.3589799999972,-5.189810189810173,0,trailing_stop,True
DFDV,2025-06-09,787,2025-06-10,2025-06-10,25.84,24.548,20356.416079999995,19299.956724,-1056.4593559999958,-5.189810189810173,0,trailing_stop,True
ASST,2025-06-10,183,2025-06-11,2025-06-11,105.4,113.83200000000001,19307.4882,20810.424744,1502.9365440000001,7.7842157842157755,0,take_profit,True
NAKA,2025-06-10,1657,2025-06-11,2025-06-11,11.65,12.582,19323.354049999998,20827.525626,1504.1715760000006,7.784215784215798,0,take_profit,True
DFDV,2025-06-11,888,2025-06-12,2025-06-12,23.41,22.2395,20808.86808,19728.927324,-1079.940756,-5.189810189810185,0,trailing_stop,True
ASST,2025-06-11,172,2025-06-12,2025-06-13,120.4,123.11999999999999,20729.508799999996,21155.463359999998,425.95456000000195,2.0548222541578065,1,trailing_stop,False
DFDV,2025-06-12,670,2025-06-13,2025-06-13,29.57,28.0915,19831.7119,18802.483695,-1029.2282049999994,-5.189810189810185,0,trailing_stop,True
SAN,2025-05-15,2705,2025-05-16,2025-06-16,7.609,8.21772,20602.927345,22206.7036674,1603.776322400001,7.784215784215798,31,take_profit,False
DFDV,2025-06-13,717,2025-06-16,2025-06-16,27.83,30.0564,19974.06411,21528.8883612,1554.8242511999997,7.7842157842157755,0,take_profit,True
ASST,2025-06-13,178,2025-06-16,2025-06-17,111.8,111.71999999999998,19920.300399999996,19866.273839999998,-54.026559999998426,-0.27121358069478463,1,trailing_stop,False
OKLO,2025-06-16,303,2025-06-17,2025-06-17,68.26,64.84700000000001,20703.46278,19628.992359000003,-1074.4704209999982,-5.189810189810185,0,trailing_stop,True
DFDV,2025-06-16,678,2025-06-17,2025-06-17,30.0,32.400000000000006,20360.339999999997,21945.232800000005,1584.8928000000087,7.78421578421582,0,take_profit,True
OKLO,2025-06-17,330,2025-06-18,2025-06-18,63.265,60.101749999999996,20898.327449999997,19813.743922499998,-1084.583527499999,-5.189810189810185,0,trailing_stop,True
DFDV,2025-06-17,689,2025-06-18,2025-06-20,30.2,30.950999999999997,20828.607799999998,21303.913760999996,475.3059609999982,2.281986225694821,2,trailing_stop,False
ASST,2025-06-17,201,2025-06-18,2025-06-20,103.8,105.61149999999999,20884.6638,21206.6835885,322.0197885000016,1.5418959653063835,2,trailing_stop,False
NVTS,2025-06-18,2817,2025-06-20,2025-06-20,7.11,6.7545,20048.89887,19008.3990735,-1040.4997965000002,-5.189810189810196,0,trailing_stop,True
DFDV,2025-06-20,867,2025-06-23,2025-06-23,23.8,22.61,20655.2346,19583.26713,-1071.9674699999996,-5.189810189810185,0,trailing_stop,True
NVTS,2025-06-20,3076,2025-06-23,2025-06-23,6.8,6.46,20937.7168,19851.08904,-1086.6277599999994,-5.189810189810185,0,trailing_stop,True
ASST,2025-06-20,215,2025-06-23,2025-06-24,96.6,97.66,20789.768999999997,20975.9031,186.13410000000295,0.8953158642599712,1,trailing_stop,False
DFDV,2025-06-23,1077,2025-06-24,2025-06-24,18.5,19.98,19944.424499999997,21496.94154,1552.5170400000025,7.784215784215798,0,take_profit,True
QBTS,2025-06-24,1368,2025-06-25,2025-06-25,15.08,14.325999999999999,20650.069439999996,19578.370032,-1071.6994079999968,-5.189810189810173,0,trailing_stop,True
DFDV,2025-06-24,993,2025-06-25,2025-06-25,20.51,19.4845,20386.79643,19328.760391500004,-1058.036038499995,-5.189810189810162,0,trailing_stop,True
PRCH,2025-06-23,1889,2025-06-24,2025-06-26,10.55,10.620049999999999,19948.87895,20041.213175549998,92.33422554999925,0.4628542074039732,2,trailing_stop,False
DFDV,2025-06-25,1053,2025-06-26,2025-06-26,19.26,18.297,20301.06078,19247.474259000002,-1053.5865209999974,-5.189810189810173,0,trailing_stop,True
DFDV,2025-06-26,1109,2025-06-27,2025-06-27,17.75,16.8625,19704.434749999997,18681.8119875,-1022.6227624999956,-5.189810189810173,0,trailing_stop,True
ASST,2025-06-26,244,2025-06-27,2025-06-30,80.2,78.85,19588.368799999997,19220.1606,-368.2081999999973,-1.8797287500529225,3,trailing_stop,False
DFDV,2025-06-27,1037,2025-06-30,2025-06-30,18.0,17.099999999999998,18684.665999999997,17714.967299999997,-969.6987000000008,-5.189810189810196,0,trailing_stop,True
NRG,2025-06-25,128,2025-06-26,2025-07-01,156.41,158.81149999999997,20040.50048,20307.544127999994,267.0436479999953,1.3325198553124862,5,trailing_stop,False
DFDV,2025-06-30,912,2025-07-01,2025-07-01,20.23,19.2185,18468.20976,17509.744727999998,-958.4650320000037,-5.189810189810206,0,trailing_stop,True
DFDV,2025-07-01,940,2025-07-02,2025-07-02,20.1,19.095,18912.893999999997,17931.3507,-981.5432999999975,-5.189810189810173,0,trailing_stop,True
DFDV,2025-07-02,853,2025-07-03,2025-07-03,21.0,22.68,17930.912999999997,19326.69396,1395.7809600000037,7.784215784215798,0,take_profit,True
TRON,2025-07-03,2472,2025-07-07,2025-07-07,7.81,7.419499999999999,19325.62632,18322.662995999995,-1002.9633240000039,-5.189810189810206,0,trailing_stop,True
PRCH,2025-07-01,1567,2025-07-02,2025-07-08,12.07,12.2455,18932.603689999996,19169.5098015,236.90611150000404,1.2513128958862474,6,trailing_stop,False
TRON,2025-07-07,2205,2025-07-08,2025-07-08,8.3,7.885000000000001,18319.801499999998,17369.038575000002,-950.7629249999954,-5.189810189810162,0,trailing_stop,True
