Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
SBET,2025-07-22,2437,2025-07-23,2025-07-24,26.435,27.075,64486.51709499999,65915.793225,1429.276130000013,2.2163952937548803,1,trailing_stop,False
ASST,2025-07-23,641,2025-07-24,2025-07-25,96.6,91.865,61982.52059999999,58826.579535,-3155.941064999992,-5.09166299538969,1,trailing_stop,False
NVTS,2025-07-23,6848,2025-07-24,2025-07-25,8.865,8.815999999999999,60768.22752,60311.596031999994,-456.63148800000636,-0.7514313098069603,1,trailing_stop,False
TRON,2025-07-23,6166,2025-07-24,2025-07-25,9.87,9.594999999999999,60919.278419999995,59103.60722999999,-1815.6711900000082,-2.9804541962596853,1,trailing_stop,False
SBET,2025-07-24,2481,2025-07-25,2025-07-28,24.77,23.740499999999997,61515.82436999999,58841.280319499994,-2674.5440504999933,-4.347733413135102,3,trailing_stop,False
ASST,2025-07-25,739,2025-07-28,2025-07-29,82.2,79.268,60806.54579999999,58520.472948,-2286.0728519999902,-3.759583482211204,1,trailing_stop,False
NVTS,2025-07-25,6716,2025-07-28,2025-07-29,8.88,9.006,59697.71808,60423.811704,726.093624000001,1.2162837162837281,1,trailing_stop,False
PRCH,2025-07-25,4346,2025-07-28,2025-07-29,13.62,13.118929999999999,59251.712519999994,56957.85491021999,-2293.8576097800033,-3.8713777412015316,1,trailing_stop,False
TRON,2025-07-28,5617,2025-07-29,2025-07-30,10.3,10.1365,57912.9551,56879.783779499994,-1033.171320500005,-1.7840072548810482,1,trailing_stop,False
ASST,2025-07-29,857,2025-07-30,2025-07-31,69.6,67.64,59706.84719999999,57909.512520000004,-1797.3346799999854,-3.0102655964724723,1,trailing_stop,False
SBET,2025-07-29,3171,2025-07-30,2025-07-31,18.7,19.617499999999996,59356.99769999999,62144.88540749998,2787.887707499991,4.69681388130585,1,trailing_stop,False
PRCH,2025-07-29,4568,2025-07-30,2025-07-31,13.1,12.6445,59900.64079999999,57702.315924,-2198.324875999984,-3.6699521852193384,1,trailing_stop,False
TRON,2025-07-30,6844,2025-07-31,2025-08-01,8.8,8.919929999999999,60287.4272,60986.952919079995,699.5257190799966,1.1603177504313722,1,trailing_stop,False
SBET,2025-07-31,3280,2025-08-01,2025-08-04,18.045,19.132715,59246.787599999996,62692.5498948,3445.762294800006,5.815947892506501,3,trailing_stop,False
ASST,2025-07-31,901,2025-08-01,2025-08-04,65.0,66.69,58623.564999999995,60027.602309999995,1404.0373099999997,2.395004995005001,3,trailing_stop,False
DFDV,2025-07-31,4215,2025-08-01,2025-08-04,13.7,14.658499999999998,57803.2455,61723.79192249999,3920.546422499996,6.782571443155372,3,trailing_stop,False
TRON,2025-08-01,8042,2025-08-04,2025-08-05,7.83,7.59354,63031.828859999994,61006.181431319994,-2025.6474286800003,-3.2136897585173463,1,trailing_stop,False
NVTS,2025-08-04,9773,2025-08-05,2025-08-06,6.28,6.9159999999999995,61435.814439999995,67522.477932,6086.663492,9.90735379270411,1,trailing_stop,False
SBET,2025-08-04,3274,2025-08-05,2025-08-06,19.035,21.318,62382.91059,69725.336868,7342.426277999999,11.769932195464117,1,trailing_stop,False
MP,2025-08-04,961,2025-08-05,2025-08-06,65.64,67.4025,63143.120039999994,64709.028697500005,1565.908657500011,2.4799355123852562,1,trailing_stop,False
TRON,2025-08-05,9405,2025-08-06,2025-08-07,6.9,6.802,64959.394499999995,63908.83719,-1050.5573099999965,-1.6172523129044825,1,trailing_stop,False
ABVX,2025-08-06,952,2025-08-07,2025-08-08,69.07,69.330905,65820.39464,65937.01853844001,116.62389844001154,0.17718504891663933,1,trailing_stop,False
SBET,2025-08-06,3037,2025-08-07,2025-08-08,21.72,24.149,66029.60363999999,73267.172487,7237.568847000017,10.961096914135627,1,trailing_stop,False
MP,2025-08-06,943,2025-08-07,2025-08-08,71.0,75.392,67019.953,71023.561344,4003.6083440000075,5.973755821643167,1,trailing_stop,False
TRON,2025-08-07,9523,2025-08-08,2025-08-11,7.07,7.125,67394.93761,67783.523625,388.58601500000805,0.5765804209934444,3,trailing_stop,False
SBET,2025-08-08,2774,2025-08-11,2025-08-12,24.115,26.847,66961.90500999999,74399.104422,7437.199412000016,11.106612649221015,1,trailing_stop,False
MP,2025-08-08,879,2025-08-11,2025-08-12,74.93,78.375,65929.33347,68822.733375,2893.3999049999984,4.388638186849847,1,trailing_stop,False
ABVX,2025-08-08,960,2025-08-11,2025-08-13,69.83,70.205,67103.83679999999,67329.4032,225.56640000001062,0.33614530965242473,2,trailing_stop,False
TRON,2025-08-11,9785,2025-08-12,2025-08-13,6.85,7.685499999999999,67094.27725,75127.41488249999,8033.137632499987,11.972910301377437,1,trailing_stop,False
SBET,2025-08-12,3018,2025-08-13,2025-08-14,23.27,23.322499999999998,70299.08885999999,70316.917695,17.82883500000753,0.02536140267126452,1,trailing_stop,False
CELC,2025-08-12,1398,2025-08-13,2025-08-14,50.33,50.73,70431.70133999999,70849.61945999999,417.9181200000021,0.5933664983933218,1,trailing_stop,False
TRON,2025-08-13,10373,2025-08-14,2025-08-15,6.93,6.6499999999999995,71956.77488999999,68911.46955,-3045.3053399999917,-4.2321315048587715,1,trailing_stop,False
SBET,2025-08-14,3171,2025-08-15,2025-08-18,22.5,21.584,71418.84749999999,68374.421136,-3044.4263639999845,-4.262777222777203,3,trailing_stop,False
CELC,2025-08-14,1316,2025-08-15,2025-08-18,52.92,51.16224999999999,69712.36271999999,67262.19147899999,-2450.1712410000036,-3.5146868437684775,3,trailing_stop,False
TRON,2025-08-15,10003,2025-08-18,2025-08-19,6.9,6.758585,69089.72069999999,67538.519629245,-1551.2010707549925,-2.2451980628067525,1,trailing_stop,False
ABVX,2025-08-13,1038,2025-08-14,2025-08-20,69.15,68.40950000000001,71849.4777,70938.051939,-911.4257610000059,-1.2685210667857216,6,trailing_stop,False
CELC,2025-08-18,1302,2025-08-19,2025-08-20,51.57,49.13875,67211.28413999999,63914.6738475,-3296.610292499987,-4.904846462438062,1,trailing_stop,False
SBET,2025-08-18,3395,2025-08-19,2025-08-20,19.59,19.01425,66574.55804999999,64488.82537125,-2085.7326787499915,-3.132927562483445,1,trailing_stop,False
ABVX,2025-08-20,949,2025-08-21,2025-08-22,72.2,77.97600000000001,68586.31779999999,73925.22477600002,5338.9069760000275,7.78421578421582,1,take_profit,False
CELC,2025-08-20,1428,2025-08-21,2025-08-22,48.25,52.11000000000001,68969.901,74338.66692000002,5368.76592000002,7.78421578421582,1,take_profit,False
INDV,2025-08-19,2963,2025-08-20,2025-08-26,23.3,23.42225,69106.9379,69330.72662325,223.78872324999247,0.32382960387251636,6,trailing_stop,False
ABVX,2025-08-22,918,2025-08-25,2025-08-26,77.08,76.0,70830.19944,69698.232,-1131.967439999993,-1.5981423869332434,1,trailing_stop,False
CELC,2025-08-22,1349,2025-08-25,2025-08-26,52.5,50.606500000000004,70893.3225,68199.9003315,-2693.422168499994,-3.7992607392607347,1,trailing_stop,False
CELC,2025-08-26,1395,2025-08-27,2025-08-28,49.915,53.9082,69701.056425,75126.73706099999,5425.68063599999,7.7842157842157755,1,take_profit,False
VISN,2025-08-20,4428,2025-08-21,2025-08-29,15.7,15.779499999999999,69589.11959999998,69801.754374,212.63477400002012,0.30555749982503766,8,trailing_stop,False
FLY,2025-08-26,1501,2025-08-27,2025-08-29,46.4,46.5025,69716.04639999999,69730.4522475,14.40584750000562,0.02066360363774944,2,trailing_stop,False
CELC,2025-08-28,1294,2025-08-29,2025-09-02,54.55,52.25,70658.28769999999,67543.8885,-3114.3991999999853,-4.407691300450223,4,trailing_stop,False
FLY,2025-08-29,1568,2025-09-02,2025-09-03,45.0,43.7855,70630.56,68587.008336,-2043.5516639999987,-2.8932967032966994,1,trailing_stop,False
ABVX,2025-08-26,868,2025-08-27,2025-09-05,80.405,88.2645,69861.33154,76536.97241399999,6675.64087399999,9.555559172498395,9,trailing_stop,False
CELC,2025-09-02,1321,2025-09-03,2025-09-05,53.36,54.605999999999995,70559.04856,72062.391474,1503.342914000008,2.1306167595523062,2,trailing_stop,False
FLY,2025-09-03,1598,2025-09-04,2025-09-05,44.4,42.7405,71022.1512,68231.01968099999,-2791.1315190000023,-3.929945054945061,1,trailing_stop,False
